lat,lon,rooftop_area_sq_m,ada_predicted_irradiance_kWh_m2_day,ada_SEP_kWh_day,ada_SEP_kWh_yr,fi_predicted_irradiance_kWh_m2_day,fi_SEP_kWh_day,fi_SEP_kWh_yr,difference_SEP_kWh_yr
7.281680519504176,125.2949384322768,21.970984537465007,4.832606863983901,106.17713068423754,38754.6526997467,4.833409671411511,106.19476915381613,38761.090741142885,-6.438041396184417
7.408528483420609,125.29064135001028,75.21923680384404,4.833588921636066,363.5788697089804,132706.28744377784,4.834860804512601,363.67453976825726,132741.2070154139,-34.91957163607003
7.2037151064390255,125.43156972054037,40.12640376002892,4.835974516805211,194.0502660345367,70828.3471026059,4.837411319611403,194.10791976406145,70849.39071388243,-21.04361127653101
7.365631377053318,125.36219802158432,97.92496444560784,4.834262226911436,473.39495669104735,172789.1591922323,4.835318382806267,473.4983807194977,172826.90896261664,-37.74977038434008
7.013145711484006,125.39111829637169,64.36054177089046,4.830278041124054,310.8793116307797,113470.94874523458,4.831249906802078,310.94186143234583,113493.77942280623,-22.830677571648266
7.133053544382094,125.43310695489576,745.278045225251,4.82770301044191,3597.9810625502064,1313263.0878308252,4.828510783937028,3598.5830784016325,1313482.823616596,-219.73578577069566
7.087661764666154,125.4361835024673,518.345358098301,4.842031836676327,2509.8447263053645,916093.325101458,4.842881695210261,2510.2852465314695,916254.1149839864,-160.7898825283628
7.332461638237423,125.36432963123856,81.30777061390162,4.834575740925833,393.0885753587311,143477.33000593685,4.836363712149201,393.233951312825,143530.39222918113,-53.062223244283814
7.512652890102147,125.30237275095234,90.52395806752692,4.829842579370486,437.21646712768995,159584.01050160683,4.828444567480029,437.08991355794035,159537.81844864824,46.192052958591375
7.363699674171508,125.42482495889944,79.77004861311306,4.820141725446503,384.50293976096225,140343.5730127512,4.822846074970953,384.7186658539945,140422.313036708,-78.74002395677962
7.378339849778367,125.49772688772568,36.35739738907891,4.828186173162754,175.54028336613442,64072.20342863906,4.829570079589901,175.5905986020555,64090.56848975026,-18.365061111195246
7.226311660273814,125.25809179908508,31.59146477856737,4.832916001377311,152.67889563528595,55727.796906879375,4.833409928622783,152.69449952046446,55733.49232496953,-5.6954180901520886
7.050090344057619,125.37579432910172,41.49012457509043,4.833499182998815,200.54248323621863,73198.0063812198,4.83480046603492,200.5964736314941,73217.71287549534,-19.706494275538716
7.337934388066858,125.26718441148688,69.58041270400645,4.832177447715493,336.2249010710365,122722.08889092834,4.832493146476702,336.2468675211316,122730.10664521303,-8.017754284694092
7.181530879169899,125.49627041714704,126.35360338031676,4.825513456852506,609.7210134335228,222548.16990323583,4.826536589641328,609.8502899481269,222595.35583106632,-47.18592783049098
6.971022736600116,125.50099658791169,330.35538115122387,5.095218232617275,1683.2327612849451,614379.9578690049,5.095218232617275,1683.2327612849451,614379.9578690049,0.0
7.009949809088617,125.59299379355376,93.6977182187686,4.817991121282231,451.4347744624314,164773.69267878745,4.818300020312372,451.46371759671564,164784.2569228012,-10.564244013745338
7.274965259432886,125.45099460344996,227.32068153255776,4.830552768928917,1098.0845476119055,400800.8598783455,4.829119574484553,1097.758752874044,400681.944799026,118.91507931950036
7.129632899226583,125.44467875312148,215.50497010043847,4.8290949534735,1040.693963560485,379853.296699577,4.829846572133641,1040.8559411173655,379912.41850783845,-59.121808261435945
7.294430318088792,125.37661338689108,49.59516889693918,4.833588921636066,239.7226589469148,87498.77051562391,4.834860804512601,239.7857381929937,87521.7944404427,-23.023924818786327
6.970248567780608,125.4280950897498,275.7084437077741,5.091974008103458,1403.900229174641,512423.583648744,5.09288569353936,1404.1515885473248,512515.32981977356,-91.74617102957563
7.316102880475513,125.28485589968156,15.134142288459191,4.836325935615472,73.19364486297007,26715.680374984076,4.838074697268643,73.22011087065776,26725.340467790083,-9.660092806007015
7.392886310269201,125.26966528603036,63.70412972015328,4.836271279351665,308.09045294167015,112453.01532370961,4.837908031609711,308.19472081983645,112491.0730992403,-38.05777553068765
7.384560290560495,125.35247249769029,36.94326946917393,4.831931400640543,178.50734379042657,65155.1804835057,4.8323443252060905,178.52259857392204,65160.74847948155,-5.567995975849044
7.197154992117183,125.48370067596608,330.822849554324,4.856660810448038,1606.6943686312327,586443.4445503999,4.854173877086937,1605.8716342500613,586143.1465012723,300.2980491275666
7.290782724751993,125.35711699337482,97.53500742968475,4.828228116018435,470.9212651680709,171886.26178634586,4.829831500694262,471.0776513043403,171943.3427260842,-57.08093973834184
7.600841286114316,125.4262656942104,13.512882178045585,4.833445366962447,65.31377775778385,23839.528881591108,4.8347644015465265,65.33160171670728,23846.034626598157,-6.505745007048972
7.161432251983169,125.4664378149014,126.1252705742164,4.830278041124054,609.2201248854673,222365.34558319557,4.831249906802078,609.3427017070699,222410.0861230805,-44.74053988492233
7.017573764446071,125.39679924354638,168.1562301261445,4.815250241041079,809.7143276474765,295545.7295913289,4.816974316448101,810.0042416683743,295651.5482089566,-105.81861762772314
